PassengerId,Fare,Age,Embarked_C,Embarked_Q,Embarked_S,Pclass_1,Pclass_2,Pclass_3,Sex_female,Sex_male,Survived,No_Cabin,No_Family
736,-0.0922773199906937,-0.0922773199906937,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
737,1.4083325194459044,1.4083325194459044,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,0
738,0.40792595982150565,0.40792595982150565,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,1
739,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
740,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
741,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,1
742,0.48488031056184405,0.48488031056184405,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0
743,-0.6694349505432314,-0.6694349505432314,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0,0
744,-0.4385718983222164,-0.4385718983222164,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,0
745,0.1001085568601522,0.1001085568601522,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,1,1
746,3.1013282357333485,3.1013282357333485,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0
747,-1.0542067042449232,-1.0542067042449232,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,0
748,0.02315420611981384,0.02315420611981384,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1
749,-0.8233436520239081,-0.8233436520239081,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0
750,0.1001085568601522,0.1001085568601522,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1,1
751,-1.9776589131289837,-1.9776589131289837,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,0
752,-1.8237502116483069,-1.8237502116483069,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,0,0
753,0.25401725834082894,0.25401725834082894,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
754,-0.5155262490625547,-0.5155262490625547,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
755,1.4083325194459044,1.4083325194459044,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,0
756,-2.23391690109431,-2.23391690109431,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,1,0
757,-0.1307544953608629,-0.1307544953608629,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
758,-0.9002980027642465,-0.9002980027642465,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,1,1
759,0.3309716090811673,0.3309716090811673,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
760,0.25401725834082894,0.25401725834082894,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1,0,1
761,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
762,0.8696520642635358,0.8696520642635358,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
763,-0.7463893012835698,-0.7463893012835698,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1,1
764,0.48488031056184405,0.48488031056184405,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1,0,0
765,-1.0542067042449232,-1.0542067042449232,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
766,1.6391955716669195,1.6391955716669195,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1,0,0
767,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,1
768,0.061631381489983025,0.061631381489983025,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,1
769,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1,0
770,0.17706290760049057,0.17706290760049057,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
771,-0.4385718983222164,-0.4385718983222164,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
772,1.4083325194459044,1.4083325194459044,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
773,2.1009216761089498,2.1009216761089498,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0,1
774,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1,1
775,1.8700586238879346,1.8700586238879346,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,0
776,-0.9002980027642465,-0.9002980027642465,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
777,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,1
778,-1.9007045623886454,-1.9007045623886454,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,1,1
779,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1,1
780,1.0235607657442125,1.0235607657442125,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1,0,0
781,-1.2850697564659384,-1.2850697564659384,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1,1
782,-0.977252353504585,-0.977252353504585,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1,0,0
783,-0.05380014462052453,-0.05380014462052453,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,1
784,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,0
785,-0.361617547581878,-0.361617547581878,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
786,-0.361617547581878,-0.361617547581878,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
787,-0.9002980027642465,-0.9002980027642465,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,1,1
788,-1.6698415101676303,-1.6698415101676303,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1,0
789,-2.208521965349999,-2.208521965349999,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,1,0
790,1.2544238179652276,1.2544238179652276,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1
791,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1,1
792,-1.0542067042449232,-1.0542067042449232,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,1,1
793,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,0
794,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,1
795,-0.361617547581878,-0.361617547581878,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
796,0.7157433627828591,0.7157433627828591,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,1,1
797,1.4852868701862427,1.4852868701862427,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1,0,1
798,0.1001085568601522,0.1001085568601522,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,1,1
799,0.02315420611981384,0.02315420611981384,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1,1
800,0.02315420611981384,0.02315420611981384,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,0
801,0.3309716090811673,0.3309716090811673,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,1,1
802,0.1001085568601522,0.1001085568601522,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,0
803,-1.4389784579466152,-1.4389784579466152,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
804,-2.2531554887793948,-2.2531554887793948,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1,0
805,-0.20770884610120124,-0.20770884610120124,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,1,1
806,0.1001085568601522,0.1001085568601522,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
807,0.7157433627828591,0.7157433627828591,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,1
808,-0.9002980027642465,-0.9002980027642465,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,1
809,0.7157433627828591,0.7157433627828591,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,1,1
810,0.25401725834082894,0.25401725834082894,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1,0,0
811,-0.2846631968415396,-0.2846631968415396,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
812,0.7157433627828591,0.7157433627828591,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
813,0.40792595982150565,0.40792595982150565,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,1,1
814,-1.8237502116483069,-1.8237502116483069,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,0
815,0.061631381489983025,0.061631381489983025,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
816,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,1
817,-0.5155262490625547,-0.5155262490625547,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,1
818,0.1001085568601522,0.1001085568601522,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,0
819,1.0235607657442125,1.0235607657442125,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
820,-1.5159328086869535,-1.5159328086869535,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,0
821,1.7161499224072578,1.7161499224072578,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1,0,0
822,-0.20770884610120124,-0.20770884610120124,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,1,1
823,0.6387890120425208,0.6387890120425208,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1,1
824,-0.20770884610120124,-0.20770884610120124,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,0
825,-2.1315676146096605,-2.1315676146096605,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,0
826,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1,1
827,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
828,-2.208521965349999,-2.208521965349999,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,1,0
829,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1,1
830,2.4856934298106417,2.4856934298106417,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1,0,1
831,-1.1311610549852615,-1.1311610549852615,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1,0
832,-2.2216042049758564,-2.2216042049758564,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,1,0
833,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1,1
834,-0.5155262490625547,-0.5155262490625547,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
835,-0.9002980027642465,-0.9002980027642465,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
836,0.7157433627828591,0.7157433627828591,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0,0
837,-0.6694349505432314,-0.6694349505432314,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
838,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
839,0.17706290760049057,0.17706290760049057,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,1,1
840,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,1
841,-0.7463893012835698,-0.7463893012835698,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
842,-1.0542067042449232,-1.0542067042449232,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,1,1
843,0.02315420611981384,0.02315420611981384,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,1,1
844,0.3694487844513365,0.3694487844513365,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1,1
845,-0.977252353504585,-0.977252353504585,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
846,0.9466064150038742,0.9466064150038742,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
847,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,0
848,0.40792595982150565,0.40792595982150565,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1,1
849,-0.1307544953608629,-0.1307544953608629,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,1,0
850,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0,0
851,-1.9776589131289837,-1.9776589131289837,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,0
852,3.409145638694702,3.409145638694702,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
853,-1.5928871594272918,-1.5928871594272918,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0
854,-1.0542067042449232,-1.0542067042449232,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1,0,0
855,1.100515116484551,1.100515116484551,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,1,0
856,-0.9002980027642465,-0.9002980027642465,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,1,0
857,1.1774694672248893,1.1774694672248893,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1,1,0
858,1.6391955716669195,1.6391955716669195,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,1
859,-0.4385718983222164,-0.4385718983222164,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1,0
860,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1,1
861,0.8696520642635358,0.8696520642635358,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,0
862,-0.6694349505432314,-0.6694349505432314,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,1,0
863,1.4083325194459044,1.4083325194459044,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1,0,1
864,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,0
865,-0.4385718983222164,-0.4385718983222164,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,1,1
866,0.9466064150038742,0.9466064150038742,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1
867,-0.20770884610120124,-0.20770884610120124,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1,0
868,0.1001085568601522,0.1001085568601522,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,1
869,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
870,-1.9776589131289837,-1.9776589131289837,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,1,0
871,-0.2846631968415396,-0.2846631968415396,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
872,1.3313781687055661,1.3313781687055661,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1,0,0
873,0.25401725834082894,0.25401725834082894,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,1
874,1.3313781687055661,1.3313781687055661,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
875,-0.1307544953608629,-0.1307544953608629,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1,0
876,-1.1311610549852615,-1.1311610549852615,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1,1
877,-0.7463893012835698,-0.7463893012835698,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
878,-0.8233436520239081,-0.8233436520239081,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
879,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
880,2.0239673253686115,2.0239673253686115,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0,0
881,-0.361617547581878,-0.361617547581878,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,0
882,0.25401725834082894,0.25401725834082894,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
883,-0.5924805998028931,-0.5924805998028931,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,1
884,-0.1307544953608629,-0.1307544953608629,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,1,1
885,-0.361617547581878,-0.361617547581878,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
886,0.7157433627828591,0.7157433627828591,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0
887,-0.20770884610120124,-0.20770884610120124,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,1,1
888,-0.8233436520239081,-0.8233436520239081,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1,0,1
889,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,0
890,-0.2846631968415396,-0.2846631968415396,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,1
891,0.17706290760049057,0.17706290760049057,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1,1
